date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:33:20	1620/1620	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2027%20Feb%202021%2004:03:24%20GMT	https://d2105m540nvnaz.cloudfront.net/assets/pricing/plus_blue_fill.jpg	C:/My%20Web%20Sites/home/d2105m540nvnaz.cloudfront.net/assets/pricing/plus_blue_fill.jpg	(from https://d2105m540nvnaz.cloudfront.net/assets/home-bfab9fee0bd88831e62b5e5062b311056daf724e64eeb6b07daed8081d47b33e.css)
09:33:21	1648/1648	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2027%20Feb%202021%2004:03:25%20GMT	https://d2105m540nvnaz.cloudfront.net/assets/pricing/plus_black_fill.jpg	C:/My%20Web%20Sites/home/d2105m540nvnaz.cloudfront.net/assets/pricing/plus_black_fill.jpg	(from https://d2105m540nvnaz.cloudfront.net/assets/home-bfab9fee0bd88831e62b5e5062b311056daf724e64eeb6b07daed8081d47b33e.css)
09:33:22	1792/1792	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2027%20Feb%202021%2004:03:27%20GMT	https://d2105m540nvnaz.cloudfront.net/assets/pricing/plus_yellow_fill.jpg	C:/My%20Web%20Sites/home/d2105m540nvnaz.cloudfront.net/assets/pricing/plus_yellow_fill.jpg	(from https://d2105m540nvnaz.cloudfront.net/assets/home-bfab9fee0bd88831e62b5e5062b311056daf724e64eeb6b07daed8081d47b33e.css)
09:33:22	469623/469623	---MCZ	200	added ('OK')	image/jpeg	date:Fri,%2026%20Feb%202021%2002:55:36%20GMT	https://d2105m540nvnaz.cloudfront.net/assets/how-it-works/cover.jpg	C:/My%20Web%20Sites/home/d2105m540nvnaz.cloudfront.net/assets/how-it-works/cover.jpg	(from https://d2105m540nvnaz.cloudfront.net/assets/home-bfab9fee0bd88831e62b5e5062b311056daf724e64eeb6b07daed8081d47b33e.css)
09:33:22	1863/1863	---MCZ	200	added ('OK')	image/jpeg	date:Fri,%2026%20Feb%202021%2010:40:24%20GMT	https://d2105m540nvnaz.cloudfront.net/assets/pricing/plus_blue.jpg	C:/My%20Web%20Sites/home/d2105m540nvnaz.cloudfront.net/assets/pricing/plus_blue.jpg	(from https://d2105m540nvnaz.cloudfront.net/assets/home-bfab9fee0bd88831e62b5e5062b311056daf724e64eeb6b07daed8081d47b33e.css)
09:33:23	1633/1633	---MCZ	200	added ('OK')	image/jpeg	date:Fri,%2026%20Feb%202021%2002:34:51%20GMT	https://d2105m540nvnaz.cloudfront.net/assets/pricing/plus_black.jpg	C:/My%20Web%20Sites/home/d2105m540nvnaz.cloudfront.net/assets/pricing/plus_black.jpg	(from https://d2105m540nvnaz.cloudfront.net/assets/home-bfab9fee0bd88831e62b5e5062b311056daf724e64eeb6b07daed8081d47b33e.css)
09:33:24	1820/1820	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2027%20Feb%202021%2004:03:28%20GMT	https://d2105m540nvnaz.cloudfront.net/assets/pricing/plus_yellow.jpg	C:/My%20Web%20Sites/home/d2105m540nvnaz.cloudfront.net/assets/pricing/plus_yellow.jpg	(from https://d2105m540nvnaz.cloudfront.net/assets/home-bfab9fee0bd88831e62b5e5062b311056daf724e64eeb6b07daed8081d47b33e.css)
09:33:24	736/736	---MCZ	200	added ('OK')	text/css	date:Thu,%2025%20Feb%202021%2004:16:30%20GMT	https://d2105m540nvnaz.cloudfront.net/assets/getmdl-select.min.css	C:/My%20Web%20Sites/home/d2105m540nvnaz.cloudfront.net/assets/getmdl-select.min.css	(from https://www.dibiz.com/en/signup)
09:33:24	2971/2971	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2027%20Feb%202021%2004:03:29%20GMT	https://d2105m540nvnaz.cloudfront.net/assets/getmdl-select.min.js	C:/My%20Web%20Sites/home/d2105m540nvnaz.cloudfront.net/assets/getmdl-select.min.js	(from https://www.dibiz.com/en/signup)
09:33:24	1409/1409	---MCZ	200	added ('OK')	text/css	date:Mon,%2015%20Feb%202021%2000:43:18%20GMT	https://d2105m540nvnaz.cloudfront.net/assets/application-6ac148b8b13cdcc07ab16dfeea4423be9f79f8aaaa41b73f4d50ce0066034dbf.css	C:/My%20Web%20Sites/home/d2105m540nvnaz.cloudfront.net/assets/application-6ac148b8b13cdcc07ab16dfeea4423be9f79f8aaaa41b73f4d50ce0066034dbf.css	(from https://www.dibiz.com/en/signup)
09:33:25	396586/396586	---MCZ	200	added ('OK')	text/css	date:Mon,%2015%20Feb%202021%2000:43:18%20GMT	https://d2105m540nvnaz.cloudfront.net/assets/users/registrations-967d9f7b586674f9a5a81aeab6159e4856405e7bfb67711fbfb01dc938fa2713.css	C:/My%20Web%20Sites/home/d2105m540nvnaz.cloudfront.net/assets/users/registrations-967d9f7b586674f9a5a81aeab6159e4856405e7bfb67711fbfb01dc938fa2713.css	(from https://www.dibiz.com/en/signup)
09:33:25	315728/315728	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2015%20Feb%202021%2000:43:18%20GMT	https://d2105m540nvnaz.cloudfront.net/assets/application-d87ef85a99d62a72fb1db8d28703027344c9b999505ca0fa577f9089b745bc64.js	C:/My%20Web%20Sites/home/d2105m540nvnaz.cloudfront.net/assets/application-d87ef85a99d62a72fb1db8d28703027344c9b999505ca0fa577f9089b745bc64.js	(from https://www.dibiz.com/en/signup)
09:33:25	3845/3845	---MCZ	200	added ('OK')	image/png	date:Sat,%2027%20Feb%202021%2004:03:30%20GMT	https://d2105m540nvnaz.cloudfront.net/assets/admin/dibiz-logo-w.png	C:/My%20Web%20Sites/home/d2105m540nvnaz.cloudfront.net/assets/admin/dibiz-logo-w.png	(from https://www.dibiz.com/en/signup)
09:33:25	338299/338299	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2015%20Feb%202021%2000:43:18%20GMT	https://d2105m540nvnaz.cloudfront.net/assets/users/registrations-36cf75b9a65f357129314356d727fec797204582dffa2ce5c2bfe0b7a64acbcc.js	C:/My%20Web%20Sites/home/d2105m540nvnaz.cloudfront.net/assets/users/registrations-36cf75b9a65f357129314356d727fec797204582dffa2ce5c2bfe0b7a64acbcc.js	(from https://www.dibiz.com/en/signup)
09:33:27	65768/65768	---MCZ	200	added ('OK')	text/html	etag:W/%223753bd70ec8a06654337110a4975e299%22	https://www.dibiz.com/en/terms	C:/My%20Web%20Sites/home/www.dibiz.com/en/terms.html	(from https://www.dibiz.com/en/signup)
09:33:28	37165/37165	---MCZ	200	added ('OK')	text/html	etag:W/%22c7f0aa809c96a8896454b641a7f88c63%22	https://www.dibiz.com/de/pricing	C:/My%20Web%20Sites/home/www.dibiz.com/de/pricing.html	(from https://www.dibiz.com/en/pricing)
09:33:29	37134/37134	---MCZ	200	added ('OK')	text/html	etag:W/%22d946627d8f1b6f91bfca28d7c8effd84%22	https://www.dibiz.com/es/pricing	C:/My%20Web%20Sites/home/www.dibiz.com/es/pricing.html	(from https://www.dibiz.com/en/pricing)
09:33:29	37327/37327	---MCZ	200	added ('OK')	text/html	etag:W/%2279597efe987148f38e44832766284b69%22	https://www.dibiz.com/fr/pricing	C:/My%20Web%20Sites/home/www.dibiz.com/fr/pricing.html	(from https://www.dibiz.com/en/pricing)
09:33:29	36787/36787	---MCZ	200	added ('OK')	text/html	etag:W/%226bf46a4f900b202455136f8e3df5d5c5%22	https://www.dibiz.com/zh/pricing	C:/My%20Web%20Sites/home/www.dibiz.com/zh/pricing.html	(from https://www.dibiz.com/en/pricing)
09:33:30	38519/38519	---MCZ	200	added ('OK')	text/html	etag:W/%227831230afd12f56db7e2f5164d06a69f%22	https://www.dibiz.com/ru/pricing	C:/My%20Web%20Sites/home/www.dibiz.com/ru/pricing.html	(from https://www.dibiz.com/en/pricing)
09:33:30	37844/37844	---MCZ	200	added ('OK')	text/html	etag:W/%22edc47d95e5c7ea62549747175db5013f%22	https://www.dibiz.com/ar/pricing	C:/My%20Web%20Sites/home/www.dibiz.com/ar/pricing.html	(from https://www.dibiz.com/en/pricing)
09:33:30	38362/38362	---MCZ	200	added ('OK')	text/html	etag:W/%228411d16c2b92fd7f71b8793252e7f8d5%22	https://www.dibiz.com/he/pricing	C:/My%20Web%20Sites/home/www.dibiz.com/he/pricing.html	(from https://www.dibiz.com/en/pricing)
09:33:31	6655/6655	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2027%20Feb%202021%2004:03:35%20GMT	https://d2105m540nvnaz.cloudfront.net/assets/pricing/badge-small.jpg	C:/My%20Web%20Sites/home/d2105m540nvnaz.cloudfront.net/assets/pricing/badge-small.jpg	(from https://www.dibiz.com/en/pricing)
09:33:31	7946/7946	---MCZ	200	added ('OK')	image/jpeg	date:Fri,%2026%20Feb%202021%2008:05:40%20GMT	https://d2105m540nvnaz.cloudfront.net/assets/pricing/badge-medium.jpg	C:/My%20Web%20Sites/home/d2105m540nvnaz.cloudfront.net/assets/pricing/badge-medium.jpg	(from https://www.dibiz.com/en/pricing)
09:33:32	7307/7307	---MCZ	200	added ('OK')	image/jpeg	date:Fri,%2026%20Feb%202021%2002:55:25%20GMT	https://d2105m540nvnaz.cloudfront.net/assets/pricing/badge-large.jpg	C:/My%20Web%20Sites/home/d2105m540nvnaz.cloudfront.net/assets/pricing/badge-large.jpg	(from https://www.dibiz.com/en/pricing)
09:33:33	27194/27194	---MCZ	200	added ('OK')	text/html	etag:W/%22ea6d2073f4e2b584bb64ff55ebf60644%22	https://www.dibiz.com/de/how	C:/My%20Web%20Sites/home/www.dibiz.com/de/how.html	(from https://www.dibiz.com/en/how)
09:33:34	26958/26958	---MCZ	200	added ('OK')	text/html	etag:W/%22168beb1698f3a2681ee0bf5316170a22%22	https://www.dibiz.com/es/how	C:/My%20Web%20Sites/home/www.dibiz.com/es/how.html	(from https://www.dibiz.com/en/how)
09:33:34	27243/27243	---MCZ	200	added ('OK')	text/html	etag:W/%22e8ef294364aaec46584c94ef9ce454d9%22	https://www.dibiz.com/fr/how	C:/My%20Web%20Sites/home/www.dibiz.com/fr/how.html	(from https://www.dibiz.com/en/how)
09:33:35	26712/26712	---MCZ	200	added ('OK')	text/html	etag:W/%223f697d96afdf287ecbe33ec88e8bb23a%22	https://www.dibiz.com/zh/how	C:/My%20Web%20Sites/home/www.dibiz.com/zh/how.html	(from https://www.dibiz.com/en/how)
09:33:36	28250/28250	---MCZ	200	added ('OK')	text/html	etag:W/%229f89c947874e8c8f51ab5124889b96ac%22	https://www.dibiz.com/ru/how	C:/My%20Web%20Sites/home/www.dibiz.com/ru/how.html	(from https://www.dibiz.com/en/how)
09:33:36	27922/27922	---MCZ	200	added ('OK')	text/html	etag:W/%22b79f581acb512f537c70ee452cb36420%22	https://www.dibiz.com/ar/how	C:/My%20Web%20Sites/home/www.dibiz.com/ar/how.html	(from https://www.dibiz.com/en/how)
09:33:37	28589/28589	---MCZ	200	added ('OK')	text/html	etag:W/%22a192095cd0164f02aead64e0576efc10%22	https://www.dibiz.com/he/how	C:/My%20Web%20Sites/home/www.dibiz.com/he/how.html	(from https://www.dibiz.com/en/how)
09:33:37	43845/43845	---MCZ	200	added ('OK')	image/png	date:Thu,%2025%20Feb%202021%2007:54:15%20GMT	https://d2105m540nvnaz.cloudfront.net/assets/how-it-works/sec_img1.png	C:/My%20Web%20Sites/home/d2105m540nvnaz.cloudfront.net/assets/how-it-works/sec_img1.png	(from https://www.dibiz.com/en/how)
09:33:38	12163/12163	---MCZ	200	added ('OK')	text/html	etag:W/%22768c777b2b6f5d590aa8c584fde6e07d%22	https://www.dibiz.com/en/save-card/iphone	C:/My%20Web%20Sites/home/www.dibiz.com/en/save-card/iphone.html	(from https://www.dibiz.com/en/how)
09:33:38	12166/12166	---MCZ	200	added ('OK')	text/html	etag:W/%22a4924aaa6b1b4ad8c4ec6768c8e650cf%22	https://www.dibiz.com/en/save-card/android	C:/My%20Web%20Sites/home/www.dibiz.com/en/save-card/android.html	(from https://www.dibiz.com/en/how)
09:33:38	2600/2600	---MCZ	200	added ('OK')	image/png	date:Fri,%2026%20Feb%202021%2002:55:35%20GMT	https://d2105m540nvnaz.cloudfront.net/assets/how-it-works/sec_img2.png	C:/My%20Web%20Sites/home/d2105m540nvnaz.cloudfront.net/assets/how-it-works/sec_img2.png	(from https://www.dibiz.com/en/how)
09:33:39	39083/39083	---MCZ	200	added ('OK')	image/png	date:Thu,%2025%20Feb%202021%2007:54:15%20GMT	https://d2105m540nvnaz.cloudfront.net/assets/how-it-works/sec_img3.png	C:/My%20Web%20Sites/home/d2105m540nvnaz.cloudfront.net/assets/how-it-works/sec_img3.png	(from https://www.dibiz.com/en/how)
09:33:39	20642/20642	---MCZ	200	added ('OK')	text/html	etag:W/%2221223359f5a8901c864a5898b6cadd68%22	https://www.dibiz.com/de/signup	C:/My%20Web%20Sites/home/www.dibiz.com/de/signup.html	(from https://www.dibiz.com/de)
09:33:40	13240/13240	---MCZ	200	added ('OK')	text/html	etag:W/%22ecdb5ba297131b751a7977924fcf129b%22	https://www.dibiz.com/de/reset_password	C:/My%20Web%20Sites/home/www.dibiz.com/de/reset_password.html	(from https://www.dibiz.com/de)
09:33:40	20642/20642	---MCZ	200	added ('OK')	text/html	etag:W/%22d46e196ed20712736e010ffb3f78ca96%22	https://www.dibiz.com/es/signup	C:/My%20Web%20Sites/home/www.dibiz.com/es/signup.html	(from https://www.dibiz.com/es)
09:33:40	13241/13241	---MCZ	200	added ('OK')	text/html	etag:W/%22d6f5f5780799a074bfd09b5c1d6fb854%22	https://www.dibiz.com/es/reset_password	C:/My%20Web%20Sites/home/www.dibiz.com/es/reset_password.html	(from https://www.dibiz.com/es)
09:33:41	20642/20642	---MCZ	200	added ('OK')	text/html	etag:W/%225cf9af7b5be1ee7bf0e0946ee484be2e%22	https://www.dibiz.com/fr/signup	C:/My%20Web%20Sites/home/www.dibiz.com/fr/signup.html	(from https://www.dibiz.com/fr)
09:33:41	13241/13241	---MCZ	200	added ('OK')	text/html	etag:W/%222a63bed0d8e13c1f99df78d2386bc513%22	https://www.dibiz.com/fr/reset_password	C:/My%20Web%20Sites/home/www.dibiz.com/fr/reset_password.html	(from https://www.dibiz.com/fr)
09:33:42	20641/20641	---MCZ	200	added ('OK')	text/html	etag:W/%221e53fb564ef0457d08a6c9e179b961d4%22	https://www.dibiz.com/zh/signup	C:/My%20Web%20Sites/home/www.dibiz.com/zh/signup.html	(from https://www.dibiz.com/zh)
09:33:42	13240/13240	---MCZ	200	added ('OK')	text/html	etag:W/%2252e5f2d6bf2dedc1e58d91ff8877ed87%22	https://www.dibiz.com/zh/reset_password	C:/My%20Web%20Sites/home/www.dibiz.com/zh/reset_password.html	(from https://www.dibiz.com/zh)
09:33:43	20642/20642	---MCZ	200	added ('OK')	text/html	etag:W/%2203d9db7c5550ebde7563ec12d7bbd59b%22	https://www.dibiz.com/ru/signup	C:/My%20Web%20Sites/home/www.dibiz.com/ru/signup.html	(from https://www.dibiz.com/ru)
09:33:43	13241/13241	---MCZ	200	added ('OK')	text/html	etag:W/%2248329d6471b47be095c927079ba3fc58%22	https://www.dibiz.com/ru/reset_password	C:/My%20Web%20Sites/home/www.dibiz.com/ru/reset_password.html	(from https://www.dibiz.com/ru)
09:34:00	3069/3069	---MCZ	200	added ('OK')	text/css	date:Mon,%2015%20Feb%202021%2000:43:18%20GMT	https://d2105m540nvnaz.cloudfront.net/assets/home/rtl-05fe2dee6553bf38dd5918bea52144dbccbd07d2d42329a17441382729ff14c7.css	C:/My%20Web%20Sites/home/d2105m540nvnaz.cloudfront.net/assets/home/rtl-05fe2dee6553bf38dd5918bea52144dbccbd07d2d42329a17441382729ff14c7.css	(from https://www.dibiz.com/ar)
09:34:01	20642/20642	---MCZ	200	added ('OK')	text/html	etag:W/%22f4b014d763a0bbc67a311d903cea03f3%22	https://www.dibiz.com/ar/signup	C:/My%20Web%20Sites/home/www.dibiz.com/ar/signup.html	(from https://www.dibiz.com/ar)
09:34:02	13241/13241	---MCZ	200	added ('OK')	text/html	etag:W/%22adfdf1f751939bd2179dd2e5d99e41f8%22	https://www.dibiz.com/ar/reset_password	C:/My%20Web%20Sites/home/www.dibiz.com/ar/reset_password.html	(from https://www.dibiz.com/ar)
09:34:03	20989/20989	---MCZ	200	added ('OK')	text/html	etag:W/%220c455f4324dbb8831b4efc6e8d589a44%22	https://www.dibiz.com/he/signup	C:/My%20Web%20Sites/home/www.dibiz.com/he/signup.html	(from https://www.dibiz.com/he)
09:34:03	13522/13522	---MCZ	200	added ('OK')	text/html	etag:W/%2283d2be3b3d2c81a9b0f4fc27b68df5d7%22	https://www.dibiz.com/he/reset_password	C:/My%20Web%20Sites/home/www.dibiz.com/he/reset_password.html	(from https://www.dibiz.com/he)
09:34:04	396594/396594	---MCZ	200	added ('OK')	text/css	date:Mon,%2015%20Feb%202021%2000:43:18%20GMT	https://d2105m540nvnaz.cloudfront.net/assets/users/passwords-80759b4cee68c756eeb22741882879da1d46297f744a79735c8ab1a79fccfe7b.css	C:/My%20Web%20Sites/home/d2105m540nvnaz.cloudfront.net/assets/users/passwords-80759b4cee68c756eeb22741882879da1d46297f744a79735c8ab1a79fccfe7b.css	(from https://www.dibiz.com/en/reset_password)
09:34:05	94949/94949	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2015%20Feb%202021%2000:43:18%20GMT	https://d2105m540nvnaz.cloudfront.net/assets/users/passwords-710f85af721127c2c243041b2a5072f693b05aeb665f38b6e0c6447c90a0097f.js	C:/My%20Web%20Sites/home/d2105m540nvnaz.cloudfront.net/assets/users/passwords-710f85af721127c2c243041b2a5072f693b05aeb665f38b6e0c6447c90a0097f.js	(from https://www.dibiz.com/en/reset_password)
09:34:05	6284/6284	---MCZ	200	added ('OK')	image/png	date:Fri,%2026%20Feb%202021%2008:14:32%20GMT	https://d2105m540nvnaz.cloudfront.net/assets/registration/select-rim.png	C:/My%20Web%20Sites/home/d2105m540nvnaz.cloudfront.net/assets/registration/select-rim.png	(from https://d2105m540nvnaz.cloudfront.net/assets/users/registrations-967d9f7b586674f9a5a81aeab6159e4856405e7bfb67711fbfb01dc938fa2713.css)
09:34:05	463/463	---MCZ	200	added ('OK')	image/png	date:Fri,%2026%20Feb%202021%2010:33:31%20GMT	https://d2105m540nvnaz.cloudfront.net/assets/registration/idea-icon.png	C:/My%20Web%20Sites/home/d2105m540nvnaz.cloudfront.net/assets/registration/idea-icon.png	(from https://d2105m540nvnaz.cloudfront.net/assets/users/registrations-967d9f7b586674f9a5a81aeab6159e4856405e7bfb67711fbfb01dc938fa2713.css)
09:34:05	27084/27084	---MCZ	200	added ('OK')	text/css	date:Fri,%2026%20Feb%202021%2018:00:06%20GMT	https://d2105m540nvnaz.cloudfront.net/assets/home/screen.css	C:/My%20Web%20Sites/home/d2105m540nvnaz.cloudfront.net/assets/home/screen.css	(from https://www.dibiz.com/en/terms)
09:34:05	1255/1255	---MCZ	200	added ('OK')	text/css	date:Fri,%2026%20Feb%202021%2018:00:06%20GMT	https://d2105m540nvnaz.cloudfront.net/assets/home/theme/green.css	C:/My%20Web%20Sites/home/d2105m540nvnaz.cloudfront.net/assets/home/theme/green.css	(from https://www.dibiz.com/en/terms)
09:34:06	0/0	---MCZ	200	added ('OK')	text/css	date:Fri,%2026%20Feb%202021%2018:00:06%20GMT	https://d2105m540nvnaz.cloudfront.net/assets/home/noyah/style.css	C:/My%20Web%20Sites/home/d2105m540nvnaz.cloudfront.net/assets/home/noyah/style.css	(from https://www.dibiz.com/en/terms)
09:34:07	7023/7023	---MCZ	200	added ('OK')	text/css	date:Sat,%2027%20Feb%202021%2004:04:12%20GMT	https://d2105m540nvnaz.cloudfront.net/assets/home/theme.css	C:/My%20Web%20Sites/home/d2105m540nvnaz.cloudfront.net/assets/home/theme.css	(from https://www.dibiz.com/en/terms)
09:34:09	22818/22818	---MCZ	200	added ('OK')	text/html	etag:W/%22ce2639b012ddaec94f5da1717b02a85b%22	https://www.dibiz.com/en/privacy	C:/My%20Web%20Sites/home/www.dibiz.com/en/privacy.html	(from https://www.dibiz.com/en/terms)
09:34:09	12354/12354	---MCZ	200	added ('OK')	text/html	etag:W/%2217c6ecb4c1c5c612e3abeaf1b5973c37%22	https://www.dibiz.com/he/save-card/iphone	C:/My%20Web%20Sites/home/www.dibiz.com/he/save-card/iphone.html	(from https://www.dibiz.com/he/how)
09:34:10	12358/12358	---MCZ	200	added ('OK')	text/html	etag:W/%22d464c9fa7d9dfe5bf1457eb8cdb65070%22	https://www.dibiz.com/he/save-card/android	C:/My%20Web%20Sites/home/www.dibiz.com/he/save-card/android.html	(from https://www.dibiz.com/he/how)
09:34:13	65768/65768	---MCZ	200	added ('OK')	text/html	etag:W/%225faef8b0f85be2de5a8c523132fa5cb3%22	https://www.dibiz.com/de/terms	C:/My%20Web%20Sites/home/www.dibiz.com/de/terms.html	(from https://www.dibiz.com/de/signup)
09:34:13	65768/65768	---MCZ	200	added ('OK')	text/html	etag:W/%226e3db335303a509d0d69f20816160e7f%22	https://www.dibiz.com/es/terms	C:/My%20Web%20Sites/home/www.dibiz.com/es/terms.html	(from https://www.dibiz.com/es/signup)
09:34:13	274303/274303	---M--	200	added ('OK')	image/jpeg	etag:%229c15a5037aee3433a77b20f3ca157f2b%22	https://s3.eu-central-1.amazonaws.com/dibiz/save-card-en-instructions-android.jpg	C:/My%20Web%20Sites/home/s3.eu-central-1.amazonaws.com/dibiz/save-card-en-instructions-android.jpg	(from https://www.dibiz.com/en/save-card/android)
09:34:14	65769/65769	---MCZ	200	added ('OK')	text/html	etag:W/%225e3fa009fbcca793cd96ba67c94114d3%22	https://www.dibiz.com/fr/terms	C:/My%20Web%20Sites/home/www.dibiz.com/fr/terms.html	(from https://www.dibiz.com/fr/signup)
09:34:15	65771/65771	---MCZ	200	added ('OK')	text/html	etag:W/%22c872c79db9e0ecaeaf4a86e18c9471bd%22	https://www.dibiz.com/zh/terms	C:/My%20Web%20Sites/home/www.dibiz.com/zh/terms.html	(from https://www.dibiz.com/zh/signup)
09:34:15	65768/65768	---MCZ	200	added ('OK')	text/html	etag:W/%22f1eae00e9e6968ac5eff02b5053df6a0%22	https://www.dibiz.com/ru/terms	C:/My%20Web%20Sites/home/www.dibiz.com/ru/terms.html	(from https://www.dibiz.com/ru/signup)
09:34:16	382219/382219	---M--	200	added ('OK')	image/jpeg	etag:%226db1b57ca1936d50a7053f5969e1ace3%22	https://s3.eu-central-1.amazonaws.com/dibiz/save-card-en-instructions-iphone.jpg	C:/My%20Web%20Sites/home/s3.eu-central-1.amazonaws.com/dibiz/save-card-en-instructions-iphone.jpg	(from https://www.dibiz.com/en/save-card/iphone)
09:34:16	65768/65768	---MCZ	200	added ('OK')	text/html	etag:W/%22df26934e90a9690ce18e622f219ad373%22	https://www.dibiz.com/ar/terms	C:/My%20Web%20Sites/home/www.dibiz.com/ar/terms.html	(from https://www.dibiz.com/ar/signup)
09:34:16	991/991	---M--	200	added ('OK')	text/css	date:Mon,%2015%20Feb%202021%2000:43:18%20GMT	https://d2105m540nvnaz.cloudfront.net/assets/rtl-registration-eedcbcfca84b9c65326b6cc6cd59966162ca760fae15090550fd77d4073a4619.css	C:/My%20Web%20Sites/home/d2105m540nvnaz.cloudfront.net/assets/rtl-registration-eedcbcfca84b9c65326b6cc6cd59966162ca760fae15090550fd77d4073a4619.css	(from https://www.dibiz.com/he/signup)
09:34:17	88347/88347	---MCZ	200	added ('OK')	text/html	etag:W/%22e968efc0d1f5540d21dfd724db5dff8e%22	https://www.dibiz.com/he/terms	C:/My%20Web%20Sites/home/www.dibiz.com/he/terms.html	(from https://www.dibiz.com/he/signup)
09:34:19	321612/321612	---M--	200	added ('OK')	image/jpeg	etag:%229500ee9762bc9a1bad80945256080319%22	https://s3.eu-central-1.amazonaws.com/dibiz/save-card-he-instructions-iphone.jpg	C:/My%20Web%20Sites/home/s3.eu-central-1.amazonaws.com/dibiz/save-card-he-instructions-iphone.jpg	(from https://www.dibiz.com/he/save-card/iphone)
09:34:20	25909/25909	---MCZ	200	added ('OK')	text/html	etag:W/%2262b1f2339be3def7a76f7ea98da145e7%22	https://www.dibiz.com/he/privacy	C:/My%20Web%20Sites/home/www.dibiz.com/he/privacy.html	(from https://www.dibiz.com/he/terms)
09:34:20	245076/245076	---M--	200	added ('OK')	image/jpeg	etag:%22d1add014682730171ffc105c4ee1ae50%22	https://s3.eu-central-1.amazonaws.com/dibiz/save-card-he-instructions-android.jpg	C:/My%20Web%20Sites/home/s3.eu-central-1.amazonaws.com/dibiz/save-card-he-instructions-android.jpg	(from https://www.dibiz.com/he/save-card/android)
